USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
028450,99999,201707290550,990,6,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,66,57,******,29.68,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290600,106,7,***,***,***,*,*,*,24.0,**,**,**,**,00,**,**,**,0,66,57,1004.9,*****,981.6,73,58,*****,*****,*****,*****,0
028450,99999,201707290620,990,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,66,57,******,29.68,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290650,110,7,***,75,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,66,57,******,29.68,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290700,102,8,13,***,***,*,*,*,21.5,**,**,**,**,00,**,**,**,*,67,57,1004.5,*****,981.2,***,***,*****,*****,*****,*****,0
028450,99999,201707290720,990,8,***,55,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,70,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290750,990,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,70,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290800,105,8,13,***,***,*,*,*,26.3,**,**,**,**,00,**,**,**,*,70,57,1004.0,*****,980.9,***,***,*****,*****,*****,*****,0
028450,99999,201707290820,990,8,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,72,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290850,990,8,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,72,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290900,110,8,12,***,***,*,*,*,29.7,**,**,**,**,00,**,**,**,0,72,57,1004.0,*****,981.0,***,***,*****,*****,*****,*****,0
028450,99999,201707290920,990,7,***,70,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,73,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707290950,990,8,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,73,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291000,107,10,16,***,***,*,*,*,26.3,**,**,**,**,00,**,**,**,*,73,55,1003.1,*****,980.1,***,***,*****,*****,*****,*****,0
028450,99999,201707291020,990,7,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,73,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291050,990,10,22,44,***,*,*,*,6.2,**,**,**,**,61,**,**,**,*,68,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291100,131,13,22,***,***,*,*,*,9.3,**,**,**,**,61,**,**,**,*,66,58,1003.7,*****,980.4,***,***,*****,*****,*****,*****,**
028450,99999,201707291120,990,6,***,55,***,*,*,*,6.2,**,**,**,**,82,**,**,**,*,64,61,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291150,990,3,***,26,***,*,*,*,6.2,**,**,**,**,82,**,**,**,*,66,63,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291200,141,9,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,65,61,1003.8,*****,980.4,***,***,*****,*****,*****,*****,0
028450,99999,201707291220,990,8,***,40,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,68,63,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291250,990,10,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,68,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291300,171,13,19,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,67,58,1003.7,*****,980.4,***,***,*****,*****,*****,*****,0
028450,99999,201707291320,990,11,***,47,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,66,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291350,170,10,***,34,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,64,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291400,170,15,28,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,63,58,1004.1,*****,980.6,***,***,*****,*****,*****,*****,0
028450,99999,201707291420,200,13,***,5,***,*,*,*,2.3,**,**,**,**,82,**,**,**,*,61,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291450,180,9,***,10,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,61,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291500,165,8,12,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,61,59,1004.4,*****,980.9,***,***,*****,*****,*****,*****,0
028450,99999,201707291520,180,9,***,7,***,*,*,*,1.9,**,**,**,**,82,**,**,**,*,61,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291550,990,14,***,7,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,61,59,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291600,176,15,24,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,60,58,1004.6,*****,981.0,***,***,*****,*****,*****,*****,0
028450,99999,201707291620,190,14,***,10,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,59,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291650,180,13,***,19,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,59,57,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291700,180,14,21,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,59,56,1004.6,*****,981.0,***,***,*****,*****,*****,*****,0
028450,99999,201707291720,190,11,***,21,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,59,55,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291750,180,11,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,59,55,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291800,175,12,17,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,58,55,1004.6,*****,980.9,74,58,*****,*****,*****,*****,0
028450,99999,201707291820,190,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,59,54,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291850,180,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,52,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291900,169,9,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,51,1004.7,*****,980.9,***,***,*****,*****,*****,*****,0
028450,99999,201707291920,140,6,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707291950,160,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292000,156,9,13,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,50,1004.6,*****,980.8,***,***,*****,*****,*****,*****,0
028450,99999,201707292020,170,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292050,170,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,55,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292100,163,10,16,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,55,48,1004.7,*****,980.9,***,***,*****,*****,*****,*****,0
028450,99999,201707292120,170,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,55,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292150,170,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292200,159,11,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,47,1004.8,*****,981.0,***,***,*****,*****,*****,*****,0
028450,99999,201707292220,170,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292250,170,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292300,171,7,12,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,53,48,1004.9,*****,980.9,***,***,*****,*****,*****,*****,0
028450,99999,201707292320,170,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707292350,170,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,52,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300000,170,9,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,53,49,1004.9,*****,980.9,***,***,*****,*****,*****,*****,0
028450,99999,201707300020,180,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300050,170,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,52,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300100,165,9,12,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,52,49,1004.6,*****,980.6,***,***,*****,*****,*****,*****,0
028450,99999,201707300120,170,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,52,48,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300150,170,8,***,10,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,52,50,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300200,165,9,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,52,50,1004.2,*****,980.3,***,***,*****,*****,*****,*****,0
028450,99999,201707300220,160,7,***,9,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,54,50,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300250,180,8,***,9,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,54,52,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300300,173,9,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,54,51,1003.8,*****,980.0,***,***,*****,*****,*****,*****,0
028450,99999,201707300320,190,10,***,9,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,54,52,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300350,180,9,***,9,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,52,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300400,168,9,12,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,55,52,1003.9,*****,980.1,***,***,*****,*****,*****,*****,0
028450,99999,201707300420,190,10,***,11,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300450,190,13,***,11,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,57,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300500,186,12,18,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,53,1003.5,*****,979.8,***,***,*****,*****,*****,*****,0
028450,99999,201707300520,190,11,***,11,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,59,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300550,190,11,***,16,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,61,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300600,196,9,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,60,53,1003.2,*****,979.6,60,51,*****,*****,*****,*****,0
028450,99999,201707300620,180,13,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,61,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300650,190,14,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,63,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300700,196,12,17,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,63,54,1002.9,*****,979.5,***,***,*****,*****,*****,*****,0
028450,99999,201707300720,190,14,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,63,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300750,200,14,***,24,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,64,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300800,178,13,18,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,65,54,1002.8,*****,979.5,***,***,*****,*****,*****,*****,0
028450,99999,201707300820,180,14,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,66,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300850,200,14,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,66,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300900,174,14,21,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,66,53,1002.7,*****,979.5,***,***,*****,*****,*****,*****,0
028450,99999,201707300920,200,16,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,66,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707300950,190,16,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301000,214,12,16,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,53,1002.5,*****,979.3,***,***,*****,*****,*****,*****,0
028450,99999,201707301020,200,15,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,68,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301050,200,20,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,68,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301100,203,17,26,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,1002.3,*****,979.2,***,***,*****,*****,*****,*****,0
028450,99999,201707301120,190,18,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,68,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301150,210,17,***,42,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,68,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301200,197,19,28,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,1002.1,*****,978.9,***,***,*****,*****,*****,*****,0
028450,99999,201707301220,210,23,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,70,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301250,210,22,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301300,208,16,24,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,49,1002.1,*****,978.9,***,***,*****,*****,*****,*****,**
028450,99999,201707301320,200,20,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301350,200,21,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301400,200,18,25,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,69,48,1001.9,*****,978.8,***,***,*****,*****,*****,*****,**
028450,99999,201707301420,200,17,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,70,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301450,990,18,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,48,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301500,201,19,26,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,46,1001.7,*****,978.6,***,***,*****,*****,*****,*****,**
028450,99999,201707301520,200,21,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301550,200,18,30,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301600,202,17,26,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,48,1001.6,*****,978.4,***,***,*****,*****,*****,*****,**
028450,99999,201707301620,200,17,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,68,50,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301650,210,18,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,66,50,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301700,199,14,21,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,67,50,1001.8,*****,978.5,***,***,*****,*****,*****,*****,**
028450,99999,201707301720,200,15,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,64,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301750,210,15,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,64,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301800,204,11,21,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,65,51,1002.0,*****,978.7,70,60,*****,*****,*****,*****,0
028450,99999,201707301820,200,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,63,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301850,200,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,63,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301900,187,8,15,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,63,52,1002.2,*****,978.8,***,***,*****,*****,*****,*****,0
028450,99999,201707301920,190,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,61,52,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707301950,190,11,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,59,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302000,184,11,15,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,60,53,1002.5,*****,979.0,***,***,*****,*****,*****,*****,**
028450,99999,201707302020,190,11,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,59,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302050,190,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302100,182,10,13,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,53,1002.6,*****,978.9,***,***,*****,*****,*****,*****,**
028450,99999,201707302120,200,11,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,55,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302150,200,11,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302200,200,10,14,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,53,1002.7,*****,979.0,***,***,*****,*****,*****,*****,**
028450,99999,201707302220,200,14,***,6,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302250,200,13,***,4,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302300,194,10,15,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,54,1002.8,*****,979.0,***,***,*****,*****,*****,*****,0
028450,99999,201707302320,210,15,***,2,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707302350,200,11,***,2,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,55,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310000,196,9,13,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,54,1002.7,*****,979.0,***,***,*****,*****,*****,*****,0
028450,99999,201707310020,200,7,***,2,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,55,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310050,990,6,***,4,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,55,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310100,184,6,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,54,1002.8,*****,979.0,***,***,*****,*****,*****,*****,0
028450,99999,201707310120,990,7,***,4,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,55,******,29.59,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310150,190,6,***,5,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,55,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310200,184,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,54,1003.0,*****,979.3,***,***,*****,*****,*****,*****,0
028450,99999,201707310220,180,6,***,6,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310250,180,7,***,4,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310300,176,9,12,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,56,54,1003.1,*****,979.4,***,***,*****,*****,*****,*****,0
028450,99999,201707310320,190,8,***,4,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,55,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310350,210,10,***,5,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,57,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310400,213,6,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,54,1003.7,*****,979.9,***,***,*****,*****,*****,*****,**
028450,99999,201707310420,990,10,***,8,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,57,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310450,190,10,***,8,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,57,54,******,29.62,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310500,185,11,15,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,57,53,1004.1,*****,980.3,***,***,*****,*****,*****,*****,**
028450,99999,201707310520,200,10,***,9,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,57,54,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310550,200,13,***,160,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,57,52,******,29.65,******,***,***,*****,*****,*****,*****,**
028450,99999,201707310600,184,11,14,***,BKN,*,*,*,25.0,01,**,**,**,**,**,**,**,2,57,52,1004.3,*****,980.5,65,56,*****,*****,*****,*****,0
